section,date,ymd,paper,author,title,doc_id,nword,nsentence,self_reference,accountability_word_count,investigation_related,documents_reveal,investigation_duration,series_indicated
news,2019-01-03,20190103,Chicago Sun-Times (IL),Madeline Kenney,Chicago Fire sign coach Veljko Paunovic to multi-year contract extension,102263,332,15,0,5,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Georgia Nicols,"Horoscope for Thursday, Jan. 3, 2019",102266,695,76,0,2,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Fran Spielman,Preckwinkle admits receiving Burke’s alleged $10K contribution shakedown,102267,807,44,0,28,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Jason Lieser,"2019 NHL All-Star Game: Patrick Kane happy to go, Jonathan Toews up for vote",102268,650,44,0,5,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Fran Spielman,Water Tower Place imposes ‘parental guidance required’ policy,102269,592,28,0,9,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Josh Dubow | AP,Tickets for College Football Playoff title game available for cheap,102270,730,26,0,6,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY,"Pegi Young, musician, ex-wife of Neil Young, dies at 66",102271,259,13,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sam Charles,COPA says threatening email it received was sent by one of its own employees,102272,163,9,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Lisa Mascaro and Catherine Lucey | AP,No deal to end shutdown; Trump says ‘could be a long time’,102273,1119,56,0,21,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Nancy Trejos | USA TODAY,United Airlines tightens rules on emotional support animals on flights,102274,286,16,0,1,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Dale Bowman,Illinois bowhunters stay ahead of pace during last season: Deer harvest update,102276,521,12,0,5,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY,"Video games, social media are good for kids says author of ‘The New Childhood’",102277,456,28,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Fran Spielman,Fioretti proposes grid system for all street maintenance services,102278,506,22,0,9,1,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Jason Lieser,NHL All-Star Game Last Men In: Vote will determine Jonathan Toews’ status,102279,292,22,0,0,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Taylor Hartz,$100k bail for man charged with fatally striking woman in Waukegan hit-and-run,102280,209,12,0,2,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Joe Cowley,Bulls coach Jim Boylen is sold on Kris Dunn as his starting point guard,102281,587,36,0,6,0,0,0,0
NA,2019-01-03,20190103,Chicago Sun-Times (IL),Joe Cowley,Bulls rookie Wendell Carter had no problem with coach Jim Boylen benching him,102282,546,38,0,2,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Dale Bowman,A really big walleye on school break: Now that’s a Fish of the Week,102284,118,8,0,0,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY Network,Florida McDonald’s employee punches back in fight over straw ban,102285,453,22,0,8,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Mitchell Armentrout,Bodycam video shows officer shoot gun suspect during South Side chase,102286,351,16,0,5,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Taylor Hartz,2 men charged in North Side burglary,102287,121,5,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Maudlyne Ihejirika,Park District says Friends of the Parks report on discrimination ‘distorts’ data,102288,712,28,0,9,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY Network,National Parks now relying on benevolent strangers to deal with trash,102289,1100,42,0,10,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,2 dead in Bronzeville shooting: police,102290,88,5,0,0,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Fran Spielman,Emanuel wants Burke out as Finance chairman after feds charge alderman,102291,788,41,2,24,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Mitchell Armentrout,CPS watchdog found some CPS employees cheated to get children into top schools,102292,674,30,0,15,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Rachel Hinton,Preckwinkle pursues back taxes from parking lot operators,102293,686,28,0,8,8,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY,‘Bird Box’ challenge: Netflix urges people to stop due to safety concerns,102294,452,17,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY,"United bringing back Stroopwafel, passengers’ cult-favorite snack",102295,611,42,0,9,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,Man charged in Belmont Gardens SWAT incident,102297,93,5,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Mark Potash,It’s not a family reunion for Kyle Long: ‘I gotta figure out a way to beat him&#821,102298,381,26,0,1,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY Network,Honors student says she was accused of cheating on SAT because her score was too high,102299,569,22,0,15,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Jeff Agrest,Sports media: WGN Sports’ graphic design is more like graphic decline,102300,832,58,0,6,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Patrick Finley,Bears predictions: wild-card playoff game vs. Eagles,102301,266,23,0,5,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Fran Spielman,Burke’s journey from Chicago’s most powerful — to most vulnerable — alderman,102302,1267,64,0,31,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Mona Charen,"Mitt Romney is speaking truth in bashing Trump, whatever his motives",102303,820,48,0,13,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Josh Boak | AP,"US firms added a strong 271,000 jobs in December: survey",102304,310,12,0,10,0,0,0,0
NA,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY,Amandla Stenberg’s interracial Nazi Germany love story sparks storm of outrage,102305,609,27,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Patrick Finley,"Vic Fangio focused on playoffs, not new jobs: ‘I have not returned 1 phone call’",102306,654,53,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),"Jon Seidel, Tim Novak, Mitch Dudek, Stefano Esposito and Fran Spielman, Tim Novak, Mitch Dudek",Ald. Ed Burke charged in attempted extortion of Burger King executives,102307,1135,55,0,28,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Jon Gambrell | AP,Saudi Arabia says 5 face death penalty in Khashoggi killing,102308,673,31,0,15,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Jeff Karoub | AP,"Pope urges US bishops to heal divisions, repair trust",102309,173,5,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Ira Siegel / Stein ProContent,"Stylish Sorento has pleasing ride, impressive warranty",102311,707,39,0,8,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Selena Fragassi - For the Sun-Times,Eye-opening R. Kelly documentary on Lifetime an ‘uneasy’ must-watch,102312,789,39,0,13,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Adam L. Jahns,‘He gets fired up’: Bears get ready to face former teammate Alshon Jeffery,102313,672,49,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY Network,"Lady Gaga, Jay-Z among celebs who said no to Lifetime’s R. Kelly documentary",102314,740,61,0,7,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Andy Grimm,Ald. Munoz in court for domestic battery; wife says she was abused for long time,102315,445,27,0,8,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Amy Goodman and Denis Moynihan,"When Netflix censors a comedian, we all pay a price",102316,725,36,0,13,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),David Struett,CPS teacher charged with teen sex abuse,102317,181,9,0,6,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Abigail Van Buren,Dear Abby: Stop sprinkling catnip all over my house,102318,617,38,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Joe Cowley,"Even on a night when the Bulls were embarrassed, Jabari Parker remained on bench",102319,572,35,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Daryl Van Schouwen,White Sox send offer to marquee free agent Manny Machado: report,102320,431,20,0,1,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Madeline Kenney,2019 NBA All-Star Game: Derrick Rose ahead of James Harden in fan voting,102321,310,14,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Madeline Kenney,Bears-Eagles ticket prices drop as playoff game draws near,102322,211,10,0,4,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Luke Wilusz,"Man killed, pregnant woman hurt in Harvey shooting",102323,199,11,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,"3 wounded in shootings Wednesday, including bicyclist on Far South Side",102324,186,8,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Taylor Hartz,2 teens shot on Near West Side,102325,89,6,0,2,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Editorial Board,EDITORIAL: Get moving on project to keep Asian carp out of Lake Michigan,102326,644,29,0,6,0,1,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),USA TODAY Network,Misconduct by federal prison leaders often ‘ignored’ and ‘covered up’:,102328,523,20,0,18,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,3 shot in Altgeld Gardens,102329,118,5,0,2,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,Man charged in fatal hit-and-run in Waukegan,102330,183,8,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Sun-Times Wire,2 charged in New Year’s Day shooting on West Side,102331,122,5,0,7,0,0,0,0
NA,2019-01-03,20190103,Chicago Sun-Times (IL),Patrick Finley,"Vic Fangio focused on playoffs, not new jobs",102332,644,50,0,3,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Neil Steinberg,Here’s a story to tweet to the White House: Trump’s border wall ‘completed&#8,102333,721,44,0,9,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Tom Withers | AP,Indians sign free agent RHP Justin Grimm to minor deal,102334,169,9,0,1,0,0,0,0
news,2019-01-03,20190103,Chicago Sun-Times (IL),Luke Wilusz,"Boy, 15, charged in attack at Near North Side Red Line station",102335,329,17,0,13,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Rick Morrissey,Is your Mitch Trubisky glass one-quarter full or three-quarters empty?,102336,882,63,0,6,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Contributor,Where 14 candidates for mayor stand on ‘sanctuary cities’ — their full responses,102337,1943,91,0,37,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Madeleine Doubek,Four ways to make our elections more fair,102338,740,37,0,7,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Alice Bazerghi,"Shedd Aquarium announces free days for January, February",102339,114,5,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Dale Bowman,First week of show season around Chicago outdoors: Comes with lots of options,102340,150,10,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Kiannah Sepeda-Miller,Fact-check: Mayoral candidate Paul Vallas claims CPS healthier under him,102341,1308,67,0,17,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Courtney Jespersen | NerdWallet,7 expenses to cut from your budget in 2019,102342,619,35,0,7,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Satchel Price,Former Oklahoma WR A.D. Miller becomes latest major Illinois transfer addition,102343,255,11,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Madeline Kenney,"Dwyane Wade, others defend Cody Parkey after Bears’ loss",102344,494,27,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Mitch Dudek,Forensic audit ordered on workers’ comp program under Ald. Ed Burke,102345,844,35,0,20,11,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Editorial Board,EDITORIAL: How 4 mayoral candidates would beef up Chicago’s sanctuary ordinance,102346,902,42,0,11,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Adam L. Jahns,Five final takeaways from the Bears’ 2018 season,102347,1163,90,0,22,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Letters to the Editor,Federal workers don’t think shutdown is a good idea,102348,391,16,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jon Seidel,Federal appeals court upholds Chicago cop’s conviction for 2013 shooting,102349,464,26,0,8,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Fran Spielman,"Aldermen, mayoral candidates trip over themselves to propose ethic reform",102350,953,52,0,16,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,Diamond thieves use hammers to smash display case in Vernon Hills jewelry store,102351,135,8,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Ryan | USA TODAY,Lindsay Lohan returns to reality TV with a show ‘about me as a businesswoman’,102352,801,33,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Kimberlee Kruesi | AP,Cyntoia Brown wins clemency after being sentenced,102353,791,42,0,12,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,Can Cody Parkey return after miss? ‘Glad I’m not the one making that decision&#8217,102354,646,43,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Tom Musick,Bulls’ Zach LaVine OK after ‘scary one’,102355,516,35,0,8,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,"Rifle, handgun used in fatal West Englewood shooting: police",102356,97,5,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Maureen O'Donnell,"John ‘Jack’ Lyle, one of the legendary Tuskegee Airmen, dies at 98",102358,919,66,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jeff Taylor / Stein ProContent,Jaguar I-Pace expands luxury EV market,102359,675,35,0,12,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Tom Musick,Bulls fall short despite strong return from Portis,102360,620,46,0,8,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jon Seidel,Legal bog surrounds final settlement for 3 of the ‘Englewood Four’,102361,477,22,0,6,0,1,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,Bears TE Trey Burton: Had tough time walking Saturday after groin ‘locked’,102362,482,34,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,Aurora man charged with firing guns during New Year’s Eve party,102363,206,10,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Manny Ramos,Marshalls closing 2 South Side stores by the end of the month,102364,220,10,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Madeline Kenney,Eagles fans are sending money to ‘Cody Parkey’ via Venmo after Bears’ loss,102365,287,11,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Satchel Price,Robbie Gould and his kids were in the stands for the Bears’ playoff loss,102366,238,6,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Madeline Kenney,Make Cody Parkey’s 43-yard field goal attempt and you can get beer for a year,102367,243,14,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Rick Morrissey,"A Bears season of joy, followed by a profound sense of loss",102368,612,51,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,Authorities identify 37-year-old man found shot to death in Beverly in September,102369,93,5,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),"Madeline Kenney, Satchel Price, Satchel Price",Derrick Rose apologizes for using slang ‘kill yourself’ in media session,102370,386,19,0,4,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Tina Orem | NerdWallet,"How taxpayers can deal with new state, local deduction caps",102371,618,31,0,4,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Rachel Frazin,‘Project Blue Book’ TV series chronicles UFO research of former NU scientist,102372,489,26,0,4,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Stefano Esposito,Northwestern to open urology cancer center,102373,170,7,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Joe Cowley,Bulls coach Jim Boylen is all for Fred Hoiberg getting a chance with the TWolves,102374,625,35,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,"Good, bad and worst: How the Bears fared in playoff loss to the Eagles",102375,420,27,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Rick Morrissey,Bears’ season ends the way it was meant to — with Cody Parkey hitting an upright,102376,840,69,0,6,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jon Seidel,"Preckwinkle returning Burke cash, stripping his power to help get judges elected",102377,339,17,0,13,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Taylor Hartz,"Man goes to meet woman for date in South Shore, man answers door and stabs him",102378,126,6,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Taylor Hartz,Man dies in police custody in Melrose Park,102379,126,8,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,"Man, 22, fatally struck by pickup in West Chatham hit-and-run",102380,111,7,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,74-year-old missing woman last seen in Washington Park,102381,119,5,0,2,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Johnny C. Taylor,9 ways to take stock of your career,102382,686,38,0,8,1,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Alice Bazerghi,Chicago’s immigrant-owned businesses earned $659M in a year,102383,301,11,0,4,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Satchel Price,Alabama vs. Clemson: How to watch the 2019 national championship game,102384,253,12,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,Home burglary spree reported on Northwest Side,102385,202,11,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Staff,Reports: Packers to hire Titans offensive coordinator Matt LaFleur as head coach,102386,78,5,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jesse Jackson,Trump administration is intent on weakening civil rights enforcement,102387,621,26,0,6,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Tina Sfondeles,Lang: Hasn’t talked with daughter about his House seat — but she’s free to apply,102388,969,54,0,10,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,2 shot during fight in west suburban Montgomery,102389,101,5,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jason Lieser,"Blackhawks 5, Penguins 3: Hot streak continues on wacky night in Pittsburgh",102390,414,20,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Jon Seidel,Robert Peters chosen to finish Kwame Raoul’s term in Illinois Senate,102392,511,21,0,4,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,2 pizza delivery drivers robbed at gunpoint on West Side: police,102393,104,6,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Mark Potash,‘It seemed like it was meant for us’: Bears’ defense comes up one play short,102395,649,43,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Richard Roeper,"Richard Roeper on the Golden Globes: A bit of naughty, plenty of nice",102396,788,39,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,Why did the Bears’ Tarik Cohen get the ball only 4 times on offense?,102397,106,10,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Adam L. Jahns,Bears QB Mitch Trubisky’s first playoff game should be remembered as a good one,102398,674,48,0,12,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,Broncos interview Bears coordinator Vic Fangio for head coaching job,102399,289,16,0,0,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Taylor Hartz,"‘My baby is gone’ – man, 21, shot and killed in Clearing",102400,215,11,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,"Cody Parkey hits another upright, ending Bears’ season with loss to Eagles",102401,834,49,0,10,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Patrick Finley,Bears’ season ended with no help from TE Trey Burton or Pro Bowl S Eddie Jackson,102402,246,17,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),David Struett,"Man at O’Hare made phony bomb threat, prosecutors say",102403,217,11,0,5,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Daryl Van Schouwen,White Sox to sign free agent reliever Kelvin Herrera,102404,137,7,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,5 teens charged after running from stolen car in South Shore,102406,157,9,0,3,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Margarette Burnette | NerdWallet,Phone or computer safer for online banking?,102407,703,37,0,11,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Mitch Dudek,CPS expanding AP program to 6 more high schools,102408,196,7,0,1,0,0,0,0
news,2019-01-07,20190107,Chicago Sun-Times (IL),Sun-Times Wire,1 killed in Sunday’s sole shooting,102409,248,12,0,3,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Jason Lieser,Blackhawks acquire Slater Koekkoek from Tampa Bay for Jan Rutta,102410,107,9,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Mark Potash,"Mark Potash: Analyzing Matt Nagy, Mitch Trubisky and the 2018 Bears season",102411,477,26,0,7,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Robert Herguth,Chinese cargo plane strayed dangerously close to departing United jet at O’Hare,102412,663,24,1,6,0,3,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Sun-Times Editorial Board,"EDITORIAL: Take it from Illinois, this government shutdown is cruel and dumb",102413,852,41,0,17,0,0,0,0
NA,2019-01-11,20190111,Chicago Sun-Times (IL),Joe Cowley,If the Bulls rebuild is going to gain traction Lauri Markkanen has to be better,102414,605,44,0,7,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Alexandra Arriaga,Black-owned Chicago station pulls R. Kelly off the air,102415,271,15,0,3,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Luke Wilusz,Evanston Township H.S. employee accused of ‘inappropriate contact’ with students,102416,111,7,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Tina Sfondeles,Billionaire J.B. Pritzker to double key staff salaries out of his own pocket,102417,310,14,0,0,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Mitchell Armentrout,Ball that double-doinked off goalposts in Bears’ playoff loss could fetch $100K,102418,384,18,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),USA TODAY Network,Tiny town overrun with ‘cute’ but confused seals,102420,358,17,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Rick Morrissey,"Too soon: With Chicago mourning, Cody Parkey shares his coping skills on ‘Today’",102421,777,51,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Manny Ramos,Illinois residents will receive SNAP benefits despite government shutdown,102422,386,15,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),John W. Fountain,You can’t always fix it yourself; sometimes you need a specialist,102423,627,51,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Patrick Finley,"Cody Parkey: ‘I let the fans, my teammates and the whole organization down’",102424,238,10,0,3,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),"Lyndon Conrad Bell, Motor Matters",Ford Mustang is still sleek muscle car,102425,731,36,0,10,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Maureen O'Donnell,"Barbara Brown, Field Museum staffer, donor who had 4 species named for her, dies",102426,828,66,1,3,0,0,0,0
NA,2019-01-11,20190111,Chicago Sun-Times (IL),Jason Lieser,"Blackhawks quick hits: Delia, DeBrincat, Kane, Quenneville, Colliton, Keith",102427,909,39,0,3,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Rich Miller,Pritzker’s notable visit to a Republican gathering,102428,720,41,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Matthew Hendrickson,Man on parole charged with fatal shooting last summer in Grand Crossing,102429,438,16,0,11,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Madeline Kenney,Goose Island offers new prize for field goal challenge: Trip to Super Bowl LIII,102430,275,13,0,2,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Troy Closson,"CPS to expand Eat What You Grow program to 130 schools thanks to $500,000 grant",102431,428,21,0,2,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Sun-Times Wire,Burglar throwing bricks at Lawndale businesses: police,102432,102,6,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Alice Yin,Man charged after fleeing onto CTA Pink Line tracks during arrest,102433,210,8,0,6,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Alice Yin,4 shot in Chicago on Thursday,102434,241,8,0,1,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Taylor Hartz,"DePaul student lied about kidnapping, robbery near campus, police say",102435,231,8,0,3,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Georgia Nicols,"Horoscope for Friday, Jan. 11, 2019",102436,707,79,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Fran Spielman,Burke successor Pat O’Connor denies conflict involving wife’s real estate sales,102437,1000,55,0,38,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Tina Sfondeles,State Rep. Christian Mitchell resigns to join Pritzker administration,102438,425,21,0,2,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Darel Jevens,‘Criminal Minds’ to close the books after 2019-20 season,102439,214,9,0,2,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Sun-Times Staff,Instagram post linked to R. Kelly’s daughter blasts performer,102440,198,10,0,6,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Abigail Van Buren,"Dear Abby: At new job, co-workers won’t talk to me",102441,599,34,0,4,0,0,0,0
news,2019-01-11,20190111,Chicago Sun-Times (IL),Fran Spielman,"Bill Daley widens fundraising lead, becomes first mayoral candidate to top $4M",102443,344,13,1,8,0,0,0,0
